ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,factor_expansion
2025,3,26444,1,65,1,1,202312264441006512,1.0,2,2,1,2,,2,39,2,2,13,4,1985,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3314,1410,1,,1.0,,1,5,3,3,3,3,3,3,3,21,,21,1,,2,,2,2,,,,15000.0,,,,,,,,,,,,,1,1,1,2.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,6,,2,2,2,2,2,2,10,6,1,,,15000.0,,,,,,,15000,15000,15000,1,1940.54389045286
2025,3,27291,1,70,1,1,202403272911007011,1.0,1,1,1,2,,1,44,1,1,8,11,1980,1,,,,,,,,,,,,,,,,1111,8423,3,2.0,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,,,,,,,,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,15000.0,,,,,,,,,15000,15000,15000,1,1245.38715317202
2025,4,29588,1,48,1,1,202504295881004811,1.0,1,1,1,2,,2,55,1,1,8,7,1969,1,,,,,,,,,,,,,,,,1163,8620,3,5.0,1.0,,2,30,6,8,8,8,8,8,8,54,,54,1,,1,1.0,1,2,4.0,12000.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,12000.0,,,,,,,,3000.0,12000,12000,15000,1,1203.88309090062
2025,5,2693901,1,15,1,1,20240226939011001511,1.0,1,1,1,2,,2,49,1,4,6,12,1975,1,,,,,,,,,,,,,,,,2161,6820,1,,1.0,,1,6,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,,,,15000.0,,,,,,,,,,,,,1,1,1,2.0,2,,2,,2,,2,,2,,2,,2,,1,2.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,15000.0,,,,,,,15000,15000,15000,1,794.623378129844
2025,4,2662401,1,72,1,1,20250426624011007211,1.0,1,1,1,2,,1,41,1,1,17,9,1983,1,,,,,,,,,,,,,,,,2511,6202,3,5.0,1.0,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,13000.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,13000.0,,,,,,,,1666.0,13000,13000,14666,1,1005.24215396832
2025,5,26700,1,63,1,1,202505267001006311,1.0,1,1,1,2,,1,50,1,1,15,12,1974,1,,,,,,,,,,,,,,,,2511,7210,3,5.0,1.0,,5,9998,0,8,8,8,8,8,0,40,4.0,44,1,,2,,2,2,4.0,10000.0,,,,,,3000.0,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,10000.0,,,,,3000.0,,,1666.0,13000,10000,14666,1,1405.85064031963
2025,3,26444,1,64,1,1,202312264441006411,1.0,1,1,1,2,,1,60,1,1,4,3,1965,1,,,,,,,,,,,,,,,,1131,1102,3,5.0,1.0,,4,200,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,12000.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,2,,2,2,2,2,2,2,10,6,1,12000.0,,,,,,,,2083.0,12000,12000,14083,1,1637.53793544195
2025,5,2578501,1,22,1,1,20240825785011002211,1.0,1,1,1,2,,2,47,1,1,19,10,1977,1,,,,,,,,,,,,,,,,2631,8430,3,3.0,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,1,1.0,1,2,4.0,14000.0,,,,,,,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,14000.0,,,,,,,,50.0,14000,14000,14050,1,995.292220543264
2025,4,2655102,1,47,1,1,20250426551021004711,1.0,1,1,1,2,,2,51,1,1,22,9,1973,1,,,,,,,,,,,,,,,,2421,6810,1,,1.0,,1,9,0,8,8,8,0,0,0,24,,40,2,40.0,2,,2,2,,,,14000.0,,,,,,,,,,,,,1,2,2,,1,2.0,2,,2,,2,,2,,2,,2,,1,2.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,8,1,,,14000.0,,,,,,,14000,14000,14000,1,842.358850513403
2025,4,29516,1,56,1,1,202501295161005612,1.0,2,2,1,2,,1,56,2,2,6,12,1968,1,,,,,,,,,,,,,,,,2144,4752,3,5.0,1.0,,4,101,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4.0,11000.0,,,,,,,,,,,,,,,1,3,1,1.0,1,2.0,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,11000.0,,,,,,,,2889.0,11000,11000,13889,1,890.121046445746
