anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,c201,c203,c204,c205,c206,c207,c208,nroinf,c301_dia,c301_mes,c301_anio,c303,c304,c305,c306_1,c306_2,c306_3,c306_4,c306_5,c306_6,c306_7,c306_8,c306_9,c306_10,c306_10a,c306_11,c300n,c306a,c308_cod,c309_cod,c310,c311,c312,c313,c317,c317a,c318_1,c318_2,c318_3,c318_4,c318_5,c318_6,c318_7,c318_t,c328_t,whorat,c330,c331,c333,c334,p209h,c335,c338,c339_1,c341_t,c342,c344,c345_1,c347_t,c348,c350,c352,c353,c354,c355,c356,c357_i,c358,c359,seguro1,c361_1,c362_1,c361_2,c362_2,c361_3,c362_3,c361_4,c362_4,c361_5,c362_5,c361_6,c362_6,c361_7,c362_7,c361_8,c362_8,c364_1,c365_1,c364_2,c365_2,c364_3,c365_3,c364_4,c365_4,c366,c366_1,c366_2,c375_1,c375_2,c375_3,c375_4,c375_5,c375_6,c376,c377,ocup300,i339_1,d341_t,i342,d344,i345_1,i348,d347_t,d350,d351_t,ingtot,ingtotp,ingtrabw,resident,factor_expansion,trimestre,fa_amj24,fa_efm24,fa_jas24,fa_efm25,fa_son24,grupo_edad,tiene_seguro,nivel_educativo_agrupado
2025,5,2734402,1,47,1,1,20240227344021004711,1,1,1,1,2, ,1,66.0,1,18.0,9.0,1958.0,1,,, , , , , , , , , , , , ,1, ,2631.0,8413.0,3,2, , ,5,9998.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,32.0,,40.0,2,40.0,2, ,2,2,4,15000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,15000.0, ,,,,,,,50,15000.0,15000.0,15050.0,1,913.47609125995,2025_MarAbrMay,,,,,,60+,1,Superior Univ.
2025,5,26896,1,21,1,1,202408268961002112,1,2,6,1,2, ,2,58.0,2,10.0,5.0,1967.0,1,,, , , , , , , , , , , , ,2, ,2611.0,8423.0,3,2, , ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,15000.0,,, ,, ,, , , , , , , , ,1,2,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,15000.0, ,,,,,,,50,15000.0,15000.0,15050.0,1,750.600797342413,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,3,26444,1,65,1,1,202312264441006512,1,2,2,1,2, ,2,39.0,2,13.0,4.0,1985.0,2,2.0,2.0,2,2,2,1,2,2,2,2,2,2,2,2,2, ,3314.0,1410.0,1, ,1, ,1,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,,21.0,1,,2, ,2,2, ,,,15000.0, ,, ,, , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,6,1,, ,15000.0,,,,,, ,15000.0,15000.0,15000.0,1,1940.54389045286,2025_MarAbrMay,,,,,,25-39,1,Superior Univ.
2025,3,27291,1,70,1,1,202403272911007011,1,1,1,1,2, ,1,44.0,1,8.0,11.0,1980.0,1,,, , , , , , , , , , , , ,1, ,1111.0,8423.0,3,2, , ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,15000.0, ,,,,,,, ,15000.0,15000.0,15000.0,1,1245.38715317202,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,4,29588,1,48,1,1,202504295881004811,1,1,1,1,2, ,2,55.0,1,8.0,7.0,1969.0,1,,, , , , , , , , , , , , ,1, ,1163.0,8620.0,3,5,1, ,2,30.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,54.0,,54.0,1,,1,1,1,2,4,12000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,12000.0, ,,,,,,,3000,12000.0,12000.0,15000.0,1,1203.88309090062,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,5,2693901,1,15,1,1,20240226939011001511,1,1,1,1,2, ,2,49.0,4,6.0,12.0,1975.0,1,,, , , , , , , , , , , , ,1, ,2161.0,6820.0,1, ,1, ,1,6.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2, ,,,15000.0, ,, ,, , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,, ,15000.0,,,,,, ,15000.0,15000.0,15000.0,1,794.623378129844,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,4,2662401,1,72,1,1,20250426624011007211,1,1,1,1,2, ,1,41.0,1,17.0,9.0,1983.0,1,,, , , , , , , , , , , , ,1, ,2511.0,6202.0,3,5,1, ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,13000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,13000.0, ,,,,,,,1666,13000.0,13000.0,14666.0,1,1005.24215396832,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,5,26700,1,63,1,1,202505267001006311,1,1,1,1,2, ,1,50.0,1,15.0,12.0,1974.0,1,,, , , , , , , , , , , , ,1, ,2511.0,7210.0,3,5,1, ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,4.0,44.0,1,,2, ,2,2,4,10000.0,,, ,, ,3000.0, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,10000.0, ,,,,3000.0,,,1666,13000.0,10000.0,14666.0,1,1405.85064031963,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,3,26444,1,64,1,1,202312264441006411,1,1,1,1,2, ,1,60.0,1,4.0,3.0,1965.0,1,,, , , , , , , , , , , , ,1, ,1131.0,1102.0,3,5,1, ,4,200.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,12000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,6,1,12000.0, ,,,,,,,2083,12000.0,12000.0,14083.0,1,1637.53793544195,2025_MarAbrMay,,,,,,60+,1,Postgrado
2025,5,2578501,1,22,1,1,20240825785011002211,1,1,1,1,2, ,2,47.0,1,19.0,10.0,1977.0,1,,, , , , , , , , , , , , ,1, ,2631.0,8430.0,3,3, , ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,1,1,1,2,4,14000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,14000.0, ,,,,,,,50,14000.0,14000.0,14050.0,1,995.292220543264,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,4,2655102,1,47,1,1,20250426551021004711,1,1,1,1,2, ,2,51.0,1,22.0,9.0,1973.0,1,,, , , , , , , , , , , , ,1, ,2421.0,6810.0,1, ,1, ,1,9.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,24.0,,40.0,2,40.0,2, ,2,2, ,,,14000.0, ,, ,, , , , , , , , ,1,2,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,8,1,, ,14000.0,,,,,, ,14000.0,14000.0,14000.0,1,842.358850513403,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,4,29516,1,56,1,1,202501295161005612,1,2,2,1,2, ,1,56.0,2,6.0,12.0,1968.0,1,,, , , , , , , , , , , , ,2, ,2144.0,4752.0,3,5,1, ,4,101.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,4,11000.0,,, ,, ,, , , , , , , , ,1,3,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,11000.0, ,,,,,,,2889,11000.0,11000.0,13889.0,1,890.121046445746,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,3,19762,1,29,1,1,202503197621002911,1,1,1,1,2, ,1,44.0,2,18.0,2.0,1981.0,2,1.0,, , , , , , , , , , , , ,1, ,2141.0,4390.0,3,5,1, ,4,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,2,45.0,2, ,2,2,4,11000.0,,, ,, ,, , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,1,2,2,2,2,2,10,7,1,11000.0, ,,,,,,,2776,11000.0,11000.0,13776.0,1,1990.06480523174,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,4,2694701,1,66,1,1,20240426947011006612,1,2,2,1,2, ,2,46.0,2,13.0,8.0,1978.0,1,,, , , , , , , , , , , , ,2, ,2211.0,2100.0,3,5,1, ,4,200.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,24.0,,40.0,2,40.0,2, ,2,2,4,11000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,11000.0, ,,,,,,,2751,11000.0,11000.0,13751.0,1,832.483440053576,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,3,2651402,1,179,1,1,20250326514021017911,1,1,1,1,2, ,2,25.0,1,8.0,7.0,1999.0,1,,, , , , , , , , , , , , ,1, ,4110.0,4210.0,3,5,1, ,5,1800.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,50.0,,50.0,1,,2, ,2,2,4,10000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1,10000.0, ,,,,,,,3749,10000.0,10000.0,13749.0,1,2831.97157837164,2025_MarAbrMay,,,,,,25-39,1,Superior Univ.
2025,3,2651402,1,179,1,1,20250326514021017912,1,2,11,1,2, ,2,28.0,2,4.0,2.0,1997.0,1,,, , , , , , , , , , , , ,2, ,2141.0,610.0,3,5,1, ,5,3500.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,10000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,10000.0, ,,,,,,,3499,10000.0,10000.0,13499.0,1,2831.97157837164,2025_MarAbrMay,,,,,,25-39,1,Superior Univ.
2025,3,2641302,1,8,1,1,20240326413021000811,1,1,1,1,2, ,1,62.0,3,10.0,9.0,1962.0,1,,, , , , , , , , , , , , ,1, ,1132.0,729.0,3,5,1, ,4,200.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,1,1,1,2,4,10000.0,690.0,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,10000.0,990,,,,,,,2499,10990.0,10990.0,13489.0,1,1294.36901960654,2025_MarAbrMay,,,,,,60+,1,Postgrado
2025,5,27407,1,46,1,1,202405274071004613,1,3,3,1,2, ,2,36.0,3,15.0,7.0,1988.0,1,,, , , , , , , , , , , , ,3, ,2212.0,8610.0,3,2, , ,5,501.0,12.0,6.0,6.0,6.0,6.0,6.0,0.0,42.0,10.0,70.0,2,70.0,1,2,2,2,4,9000.0,40.0,, ,2000.0, ,2000.0, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,7, ,2,2,2,2,2,2,10,7,1,9000.0,40,,,2000.0,2000.0,,,50,13040.0,9040.0,13090.0,1,1055.89206204613,2025_MarAbrMay,,,,,,25-39,1,Superior Univ.
2025,3,2704001,1,7,1,1,20240627040011000712,1,2,2,1,2, ,2,46.0,2,13.0,6.0,1978.0,1,,, , , , , , , , , , , , ,2, ,3317.0,8230.0,2, ,1, ,1,1.0,0.0,10.0,10.0,8.0,10.0,8.0,0.0,46.0,,46.0,1,,2, ,2,2, ,,,13000.0, ,, ,, , , , , , , , ,1,3,1,4,2, ,1,4,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,13000.0,,,,,, ,13000.0,13000.0,13000.0,1,462.625245064365,2025_MarAbrMay,,,,,,40-59,1,Superior No Univ.
2025,3,2441301,1,96,1,1,20250324413011009613, ,2,6,1,2, ,2,60.0,2,23.0,3.0,1965.0,1,,, , , , , , , , , , , , ,2, ,3314.0,4923.0,1, ,1, ,1,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,,10.0,1,,2, ,2,2, ,,,13000.0, ,, ,, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,, ,13000.0,,,,,, ,13000.0,13000.0,13000.0,1,461.979142753169,2025_MarAbrMay,,,,,,60+,1,Superior No Univ.
2025,3,2668202,1,53,1,1,20240626682021005311,1,1,1,1,2, ,1,47.0,1,23.0,7.0,1977.0,1,,, , , , , , , , , , , , ,1, ,2141.0,3510.0,3,5,1, ,2,32.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,32.0,,32.0,1,,2, ,2,2,4,12500.0,,, ,, ,, , , , , , , , ,1,2,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,12500.0, ,,,,,,,500,12500.0,12500.0,13000.0,1,804.43944640343,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,4,2688001,1,4,1,1,20240126880011000411,1,1,1,1,2, ,1,67.0,1,25.0,9.0,1957.0,1,,, , , , , , , , , , , , ,1, ,1221.0,4663.0,3,5,1, ,1,11.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,12000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,12000.0, ,,,,,,,1000,12000.0,12000.0,13000.0,1,919.572181931979,2025_MarAbrMay,,,,,,60+,1,Superior Univ.
2025,5,24856,1,72,1,1,202502248561007211,1,1,1,1,2, ,1,35.0,1,19.0,2.0,1990.0,1,,, , , , , , , , , , , , ,1, ,2212.0,8610.0,3,2, , ,5,9998.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,36.0,28.0,64.0,1,,1,1,1,2,4,8500.0,,, ,4500.0, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,8500.0, ,,,4500.0,,,, ,13000.0,8500.0,13000.0,1,969.988840345752,2025_MarAbrMay,,,,,,25-39,1,Postgrado
2025,4,2731801,1,22,1,1,20250427318011002211,1,1,1,1,2, ,2,59.0,1,27.0,10.0,1965.0,1,,, , , , , , , , , , , , ,1, ,2411.0,6920.0,3,5,1, ,2,50.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,42.0,90.0,1,,2, ,2,2,4,5000.0,,, ,, ,6000.0, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,4,1,5000.0, ,,,,6000.0,,,1876,11000.0,5000.0,12876.0,1,975.518767435833,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,5,25636,1,40,1,1,202502256361004012,1,2,2,1,2, ,1,59.0,2,25.0,1.0,1966.0,1,,, , , , , , , , , , , , ,2, ,2311.0,8530.0,3,5,1, ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,9000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,9,1,9000.0, ,,,,,,,3666,9000.0,9000.0,12666.0,1,814.428779823916,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,3,2640901,1,8,1,1,20250326409011000812, ,2,2,1,2, ,1,59.0,2,19.0,2.0,1966.0,1,,, , , , , , , , , , , , ,2, ,1169.0,4711.0,3,5,1, ,5,9998.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,45.0,,45.0,1,,2, ,2,2,4,10000.0,,, ,, ,, , , , , , , , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,11,5, ,2,2,2,2,2,2,10,7,1,10000.0, ,,,,,,,2499,10000.0,10000.0,12499.0,1,833.463425393685,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,3,29575,1,8,1,1,202503295751000811, ,1,1,1,2, ,2,68.0,1,22.0,3.0,1956.0,1,,, , , , , , , , , , , , ,1, ,4110.0,6411.0,3,3, , ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,10000.0,,, ,, ,, , , , , , , , ,2,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,10000.0, ,,,,,,,2499,10000.0,10000.0,12499.0,1,870.823989971577,2025_MarAbrMay,,,,,,60+,1,Secundaria
2025,5,2627701,1,12,1,1,20240826277011001211,1,1,1,1,2, ,2,46.0,1,18.0,3.0,1979.0,1,,, , , , , , , , , , , , ,1, ,4110.0,6311.0,3,5,1, ,2,50.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,32.0,,32.0,1,,2, ,2,2,4,10000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,10000.0, ,,,,,,,2499,10000.0,10000.0,12499.0,1,782.168466552412,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,5,1792901,1,32,1,1,20240517929011003211,1,1,1,1,2, ,1,54.0,1,15.0,3.0,1971.0,1,,, , , , , , , , , , , , ,1, ,2212.0,8610.0,3,3, , ,5,9998.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,30.0,,30.0,1,,2, ,2,2,4,10000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,10000.0, ,,,,,,,2499,10000.0,10000.0,12499.0,1,399.93886391194,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,5,2527102,1,17,1,1,20250525271021001714,1,4,3,1,2, ,2,38.0,4,22.0,3.0,1987.0,1,,, , , , , , , , , , , , ,4, ,2411.0,8411.0,3,2, , ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,12000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,12000.0, ,,,,,,,75,12000.0,12000.0,12075.0,1,1638.09064529747,2025_MarAbrMay,,,,,,25-39,1,Superior Univ.
2025,3,2683602,1,67,1,1,20241226836021006711,1,1,1,1,2, ,1,70.0,2,17.0,6.0,1954.0,1,,, , , , , , , , , , , , ,1, ,2211.0,8610.0,3,2, , ,5,9998.0,0.0,6.0,6.0,6.0,6.0,12.0,0.0,36.0,25.0,61.0,1,,1,1,1,2,4,8000.0,,, ,, ,4000.0, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,8000.0, ,,,,4000.0,,,50,12000.0,8000.0,12050.0,1,1080.06727028114,2025_MarAbrMay,,,,,,60+,1,Postgrado
2025,3,25321,1,136,1,1,202403253211013612,1,2,2,1,2, ,1,49.0,2,20.0,7.0,1975.0,1,,, , , , , , , , , , , , ,2, ,2141.0,8413.0,3,2, , ,5,998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,1,4,12000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,1,10,7,1,12000.0, ,,,,,,,50,12000.0,12000.0,12050.0,1,997.905196222709,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,5,2528301,1,79,1,1,20240225283011007911,1,1,1,1,2, ,1,58.0,1,5.0,4.0,1967.0,1,,, , , , , , , , , , , , ,1, ,2142.0,8412.0,3,2, , ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,12000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,12000.0, ,,,,,,,50,12000.0,12000.0,12050.0,1,741.227136085066,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,5,2528301,1,36,1,1,20240225283011003611,1,1,1,1,2, ,1,51.0,1,5.0,3.0,1974.0,1,,, , , , , , , , , , , , ,1, ,2152.0,3312.0,3,5,1, ,2,50.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,9500.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,9500.0, ,,,,,,,2376,9500.0,9500.0,11876.0,1,741.227136085066,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,3,2704001,1,7,1,1,20240627040011000711,1,1,1,1,2, ,1,47.0,2,16.0,1.0,1978.0,1,,, , , , , , , , , , , , ,1, ,2611.0,6512.0,3,5,1, ,5,9998.0,0.0,7.0,8.0,7.0,8.0,8.0,0.0,38.0,,38.0,1,,2, ,2,2,4,10000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,10000.0, ,,,,,,,1749,10000.0,10000.0,11749.0,1,502.21601590284,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,5,2642402,1,20,1,1,20250526424021002011,1,1,1,1,2, ,1,37.0,1,14.0,5.0,1988.0,1,,, , , , , , , , , , , , ,1, ,2212.0,8610.0,3,1, , ,5,1000.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,36.0,20.0,56.0,1,,2, ,2,2,4,6000.0,20.0,, ,5000.0, ,, , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,11,7, ,2,2,2,2,2,2,10,7,1,6000.0,600,,,5000.0,,,,50,11600.0,6600.0,11650.0,1,539.312389671399,2025_MarAbrMay,,,,,,25-39,1,Superior Univ.
2025,3,2819701,1,118,1,1,20241228197011011811,1,1,1,1,2, ,1,50.0,1,10.0,3.0,1975.0,1,,, , , , , , , , , , , , ,1, ,7111.0,4100.0,2, ,2,2,1,6.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,11258.0,,,,,, ,11258.0,11258.0,11258.0,1,954.541147483185,2025_MarAbrMay,,,,,,40-59,1,Superior No Univ.
2025,4,29034,1,41,1,1,202504290341004115,1,5,3,1,2, ,1,52.0,5,10.0,1.0,1973.0,1,,, , , , , , , , , , , , ,5, ,4110.0,2630.0,3,5,1, ,5,9998.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,45.0,,45.0,1,,2, ,2,2,4,9000.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,9000.0, ,,,,,,,2250,9000.0,9000.0,11250.0,1,944.8559379915,2025_MarAbrMay,,,,,,40-59,1,Superior Univ.
2025,5,2627701,1,11,1,1,20240526277011001113,1,3,3,1,2, ,2,27.0,3,8.0,4.0,1998.0,1,,, , , , , , , , , , , , ,3, ,4110.0,8610.0,3,3, , ,5,9998.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,32.0,,32.0,1,,2, ,2,2,4,9000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1,9000.0, ,,,,,,,2250,9000.0,9000.0,11250.0,1,1006.2215949659,2025_MarAbrMay,,,,,,25-39,1,Superior Univ.
2025,5,2683902,1,25,1,1,20240526839021002511,1,1,1,1,2, ,1,42.0,1,4.0,10.0,1982.0,1,,, , , , , , , , , , , , ,1, ,2511.0,6419.0,3,5,1, ,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,8500.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,8500.0, ,,,,,,,2699,8500.0,8500.0,11199.0,1,1442.77241694754,2025_MarAbrMay,,,,,,40-59,1,Postgrado
2025,5,24545,1,141,1,1,202502245451014112,1,2,2,1,2, ,1,39.0,2,15.0,6.0,1985.0,2,1.0,, , , , , , , , , , , , ,2, ,2152.0,3312.0,3,5,1, ,5,9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,2,48.0,2, ,2,2,4,7500.0,1100.0,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,7500.0,1100,,,,,,,2500,8600.0,8600.0,11100.0,1,1565.224383344,2025_MarAbrMay,,,,,,25-39,1,Superior Univ.
